1, 1, 7.840274354007553
1, 2, 21.800490610496485
1, 3, 11.618284460868177
1, 4, 51.75805170628173
1, 5, 2.5770318732004207
1, 6, 22.419322481246745
1, 7, 11.20915819186565
1, 8, 21.231538035165514
1, 9, 11.021710473557931
1, 10, 28.53825246369357
1, 11, 2.695134794632868
1, 12, 15.087713590024133
1, 13, 6.273287244625341
1, 14, 3.6455051233293125
1, 15, 15.136646283112825
1, 16, 22.093305246356657
1, 17, 7.3944180929188645
1, 18, 5.585938606023757
1, 19, 10.1684596421791
1, 20, 14.96645876129225
1, 21, 3.81500645949937
1, 22, 12.893599175940246
1, 23, 16.555074143493613
1, 24, 25.94747317095389
1, 25, 24.380046581653737
1, 26, 15.248402406197364
1, 27, 10.750905506149994
1, 28, 23.51593342989278
1, 29, 10.285677589978322
1, 30, 6.192320972512064
1, 31, 31.10649297898901
1, 32, 31.583948310826287
1, 33, 18.023153357939897
1, 34, 21.152709954576398
1, 35, 23.413262698704493
1, 36, 3.294355905476041
1, 37, 4.697317026049945
1, 38, 23.944455030335195
1, 39, 17.575955491273085
1, 40, 18.97858322192203
1, 41, 1.1007456338171533
1, 42, 5.962147571419103
1, 43, 19.804280642673703
1, 44, 11.823357225891227
1, 45, 7.18292576565931
1, 46, 16.95321639711126
1, 47, 4.726127081036715
1, 48, 6.551975453803227
1, 49, 14.383186053425346
1, 50, 20.04453333813078
1, 51, 8.766595078836946
1, 52, 11.657635069341012
1, 53, 13.090298065220242
1, 54, 12.050811564772207
1, 55, 16.158771630466994
1, 56, 7.580159469825498
1, 57, 5.426325125532779
1, 58, 13.880661708213028
1, 59, 9.879033302552536
1, 60, 48.33250862934795
1, 61, 3.5148302701806022
1, 62, 23.207406313612537
1, 63, 19.221264830438376
1, 64, 16.45233809337348
1, 65, 10.12359792208703
1, 66, 7.064049481924531
1, 67, 10.777164065034817
1, 68, 7.099990503215158
1, 69, 22.495569568607
1, 70, 4.776446884428407
1, 71, 7.532250307775358
1, 72, 29.56522415100576
1, 73, 16.22643303198729
1, 74, 5.6886532600397235
1, 75, 14.10227883102599
1, 76, 7.643291820939521
1, 77, 13.140572188224008
1, 78, 19.916902538912225
1, 79, 14.499482651447995
1, 80, 8.331802578197973
1, 81, 2.7323350945256593
1, 82, 18.008192984177644
1, 83, 14.426525105898255
1, 84, 7.7164217394858525
1, 85, 2.285717888862754
1, 86, 26.119969708115416
1, 87, 3.142311596862981
1, 88, 22.14385706928844
1, 89, 16.045317828418113
1, 90, 8.578742782670384
1, 91, 10.301174360305325
1, 92, 21.42092996035202
1, 93, 9.595066280363277
1, 94, 10.592868560920925
1, 95, 11.428791220059331
1, 96, 9.334501514343412
1, 97, 20.746621944737498
1, 98, 4.418751405334041
1, 99, 17.181194025708205
1, 100, 16.22048951517427
1, 101, 8.502910873966544
1, 102, 22.732463889530695
1, 103, 9.25277937459181
1, 104, 8.591287915863568
2, 1, 123.62824837210002
2, 2, 555.5269024246909
2, 3, 356.44108155730265
2, 4, 264.76851215325445
2, 5, 257.8235386179506
2, 6, 367.4841859237541
2, 7, 87.61505478889843
2, 8, 557.3465674468999
2, 9, 171.98132450875056
2, 10, 660.2763894715978
2, 11, 66.71878490006056
2, 12, 187.60346914291398
2, 13, 1209.237435198469
2, 14, 207.33445105460473
2, 15, 233.51971017279263
2, 16, 46.07996393594255
2, 17, 94.17573522414632
2, 18, 1043.9755841494914
2, 19, 817.9449753179858
2, 20, 842.2313702492822
2, 21, 1070.0947158861545
2, 22, 133.8032888260287
2, 23, 587.5670543657576
2, 24, 527.2361160821324
2, 25, 484.1933042462048
2, 26, 89.5840237901961
2, 27, 596.3336280539471
2, 28, 494.64198078511936
2, 29, 291.56638024169797
2, 30, 335.12669344482134
2, 31, 394.1908447322586
2, 32, 380.8323507412723
2, 33, 66.67809432479072
2, 34, 309.7208464852249
2, 35, 340.89699591076345
2, 36, 244.1903185682384
2, 37, 345.0178773394768
2, 38, 290.47551328754946
2, 39, 61.46999612584028
2, 40, 756.0313709403176
2, 41, 125.49438733134802
2, 42, 1514.9371264109354
2, 43, 229.81480182152194
2, 44, 681.453519905829
2, 45, 323.9326761353386
2, 46, 120.9265415023167
2, 47, 133.24536561476478
2, 48, 810.459910442897
2, 49, 726.2365559133921
2, 50, 593.4533915624363
2, 51, 210.0990361295013
2, 52, 470.0791490190305
2, 53, 360.7941551407279
2, 54, 544.4635481955908
2, 55, 75.81450090972761
2, 56, 70.35713741082323
2, 57, 525.1297768915747
2, 58, 483.55265674658585
2, 59, 494.18858980657944
2, 60, 466.7445307163007
2, 61, 508.32453715038065
2, 62, 74.10073634866745
2, 63, 379.04252177377924
2, 64, 943.5860584023015
2, 65, 370.05214372007975
2, 66, 255.2660070729398
2, 67, 270.1059369920834
2, 68, 286.1693581649002
2, 69, 751.469743111891
2, 70, 409.61113741373435
2, 71, 174.67654988802866
2, 72, 531.4904125067736
2, 73, 438.3542415810416
2, 74, 102.9758805552104
2, 75, 953.712827739516
2, 76, 257.9203541803088
2, 77, 82.31856586756612
2, 78, 611.3414358255543
2, 79, 271.64748357477333
2, 80, 1505.1313495745117
2, 81, 1094.1971103341489
2, 82, 532.5907996537986
2, 83, 160.622546137599
2, 84, 64.79815859055088
2, 85, 522.3741034003001
2, 86, 287.44480989837615
2, 87, 612.7237696021831
2, 88, 106.54315837488757
2, 89, 249.5642110561936
2, 90, 113.9742455591855
2, 91, 651.8912092552397
2, 92, 135.26824130929302
2, 93, 563.6978348739844
2, 94, 115.19984750856267
2, 95, 296.27178553361824
2, 96, 235.8635592953396
2, 97, 520.2578753999143
2, 98, 123.06909452398679
2, 99, 794.6036938505246
2, 100, 569.2110901437733
2, 101, 355.3840449088503
2, 102, 341.84184876553076
2, 103, 493.46417071506613
2, 104, 415.31476135933525
3, 1, 65.0986100430504
3, 2, 156.80379473211082
3, 3, 10.349495842712326
3, 4, 355.86171139247955
3, 5, 132.31479060378976
3, 6, 301.9363094768814
3, 7, 59.428131158162536
3, 8, 47.84225480028595
3, 9, 9.024183363535087
3, 10, 14.839405131283286
3, 11, 14.689020405082116
3, 12, 82.04984123959278
3, 13, 210.40407898583382
3, 14, 748.5202302306544
3, 15, 1181.0893281822487
3, 16, 390.3139094576451
3, 17, 1466.2359456773702
3, 18, 726.0868932834801
3, 19, 495.43131992135585
3, 20, 761.2440444684391
3, 21, 126.53018250888448
3, 22, 1089.2558182080666
3, 23, 1049.7815840232843
3, 24, 962.7997476469894
3, 25, 961.1069305558183
3, 26, 235.11703272075036
3, 27, 65.10078896557918
3, 28, 36.51026301748637
3, 29, 68.08166331066423
3, 30, 25.416418086054836
3, 31, 37.78511430653902
3, 32, 35.30717686537217
3, 33, 51.91913782560991
3, 34, 37.38110655430619
3, 35, 28.932177364603312
3, 36, 23.354595674016597
3, 37, 51.72275686513118
3, 38, 27.49772939497535
3, 39, 170.94968271690715
3, 40, 9.796124720999364
3, 41, 28.421789932426762
3, 42, 38.1396012764663
3, 43, 6.3957733416511
